"lemma"	"a.frequency"	"r.frequency"	"rus.freq.dict"
"доказательство"	1	0.000585582947824559	0.00635
"доказывать"	4	0.00234233179129824	0.00329
"доклад"	2	0.00117116589564912	0.00651
"доктор"	4	0.00234233179129824	0.01431
"долгий"	1	0.000585582947824559	0.01355
"долго"	3	0.00175674884347368	0.02531
"долженствовать"	1	0.000585582947824559	0.00008
"должно"	8	0.00468466358259647	0.00741
"должный"	23	0.0134684077999649	0.00176
"дом"	8	0.00468466358259647	0.07926
"домашний"	1	0.000585582947824559	0.00744
"домой"	3	0.00175674884347368	0.01696
"доноситься"	1	0.000585582947824559	0.00216
"дописывать"	1	0.000585582947824559	0.00018
"дополнительный"	4	0.00234233179129824	0.00931
"дополнять"	2	0.00117116589564912	0.0009
"допускать"	4	0.00234233179129824	0.00351
"дорога"	2	0.00117116589564912	0.03301
"дорогой"	3	0.00175674884347368	0.01977
"доска"	6	0.00351349768694736	0.00671
"доставать"	1	0.000585582947824559	0.00312
"доставаться"	1	0.000585582947824559	0.00102
"доставлять"	3	0.00175674884347368	0.00204
"достаточно"	6	0.00351349768694736	0.02047
"достигать"	7	0.00409908063477192	0.00352
"достижение"	1	0.000585582947824559	0.00737
"достоверный"	2	0.00117116589564912	0.00149
"доступный"	1	0.000585582947824559	0.00382
"дотягиваться"	1	0.000585582947824559	0.00011
"доходить"	1	0.000585582947824559	0.00304
"дочь"	3	0.00175674884347368	0.01424
"друг"	20	0.0117116589564912	0.08742
"другой"	41	0.0240089008608069	0.18373
"дублировать"	1	0.000585582947824559	0.00034
"дуга"	1	0.000585582947824559	0.00122
"думать"	25	0.014639573695614	0.07555
"дурацкий"	1	0.000585582947824559	0.00239
"дух"	3	0.00175674884347368	0.01535
"душа"	2	0.00117116589564912	0.03568
"дыхание"	1	0.000585582947824559	0.00546
"дьявол"	2	0.00117116589564912	0.00193
"дюжина"	1	0.000585582947824559	0.00076
"единственный"	6	0.00351349768694736	0.02022
"единый"	2	0.00117116589564912	0.01613
"ежедневный"	1	0.000585582947824559	0.00154
"ежик"	1	0.000585582947824559	0.00108
"если"	58	0.0339638109738244	0.19981
"естественно"	1	0.000585582947824559	0.01008
"естественный"	4	0.00234233179129824	0.00987
"есть"	1	0.000585582947824559	0.00947
"ехать"	2	0.00117116589564912	0.01982
"еще"	31	0.0181530713825613	0.24094
"ж"	4	0.00234233179129824	0.01812
"жалкий"	1	0.000585582947824559	0.00304
"жалобный"	1	0.000585582947824559	0.00047
"жаль"	2	0.00117116589564912	0.0052
"жара"	2	0.00117116589564912	0.00305
"жаргон"	1	0.000585582947824559	0.00041
"ждать"	3	0.00175674884347368	0.03602
"же"	58	0.0339638109738244	0.3222
"желание"	2	0.00117116589564912	0.01436
"желанный"	1	0.000585582947824559	0.00119
"желать"	4	0.00234233179129824	0.01231
"желтый"	1	0.000585582947824559	0.00781
"жена"	2	0.00117116589564912	0.03768
"женатый"	1	0.000585582947824559	0.00189
"женщина"	2	0.00117116589564912	0.05333
"жест"	5	0.0029279147391228	0.00452
"жестяной"	1	0.000585582947824559	0.00076
"живой"	3	0.00175674884347368	0.02858
"живопись"	1	0.000585582947824559	0.00258
"живот"	1	0.000585582947824559	0.00656
"животик"	1	0.000585582947824559	0.0003
"животное"	1	0.000585582947824559	0.00959
"жизненный"	1	0.000585582947824559	0.00551
"жизнь"	13	0.00761257832171927	0.13898
"жить"	4	0.00234233179129824	0.07255
"жужжание"	2	0.00117116589564912	0.00018
"жужжать"	1	0.000585582947824559	0.00042
"жуткий"	1	0.000585582947824559	0.00261
"жутковато"	1	0.000585582947824559	0.00013
"за"	34	0.019909820226035	0.39041
"забеспокоиться"	1	0.000585582947824559	0.00052
"забирать"	1	0.000585582947824559	0.00218
"заблуждение"	1	0.000585582947824559	0.00152
"забрезжить"	1	0.000585582947824559	0.00016
"заведомо"	1	0.000585582947824559	0.00124
"завершать"	2	0.00117116589564912	0.00105
"заверять"	1	0.000585582947824559	0.00035
"завидный"	1	0.000585582947824559	0.00053
"зависеть"	2	0.00117116589564912	0.0115
"зависимость"	1	0.000585582947824559	0.00909
"завиток"	2	0.00117116589564912	0.00029
"заводить"	1	0.000585582947824559	0.00171
"завоевание"	1	0.000585582947824559	0.00079
"завороженно"	1	0.000585582947824559	0.00018
"завтрак"	1	0.000585582947824559	0.00283
"завтрашний"	2	0.00117116589564912	0.00141
"завывание"	1	0.000585582947824559	0.00016
"заглядывать"	2	0.00117116589564912	0.00288
"заговаривать"	2	0.00117116589564912	0.00046
"загодя"	1	0.000585582947824559	0.00047
"заголовок"	1	0.000585582947824559	0.00096
"загородный"	1	0.000585582947824559	0.0012
"задавать"	8	0.00468466358259647	0.00451
"задание"	1	0.000585582947824559	0.00505
"задача"	4	0.00234233179129824	0.02824
"задний"	1	0.000585582947824559	0.00869
"задумчиво"	3	0.00175674884347368	0.00277
"задумываться"	4	0.00234233179129824	0.00288
"зазывала"	1	0.000585582947824559	0.00004
"зайти"	3	0.00175674884347368	0.00852
"заканчивать"	2	0.00117116589564912	0.00229
"заканчиваться"	3	0.00175674884347368	0.00281
"закатить"	2	0.00117116589564912	0.00047
"закатывать"	1	0.000585582947824559	0.00037
"заклад"	1	0.000585582947824559	0.00014
"заключать"	2	0.00117116589564912	0.00158
"заключаться"	1	0.000585582947824559	0.00654
"заключительный"	1	0.000585582947824559	0.00127
"закон"	7	0.00409908063477192	0.04334
"закономерный"	2	0.00117116589564912	0.00097
"закручивать"	1	0.000585582947824559	0.00019
"закрывать"	2	0.00117116589564912	0.00364
"залихватский"	1	0.000585582947824559	0.00009
"заманчивый"	1	0.000585582947824559	0.00066
"замедлять"	1	0.000585582947824559	0.0004
"замена"	1	0.000585582947824559	0.00357
"заменять"	2	0.00117116589564912	0.00162
"заметать"	1	0.000585582947824559	0.00079
"заметно"	2	0.00117116589564912	0.00403
"замечание"	1	0.000585582947824559	0.00369
"замечательно"	1	0.000585582947824559	0.00167
"замечательный"	1	0.000585582947824559	0.00874
"замечать"	9	0.00527024653042103	0.00794
"замирать"	1	0.000585582947824559	0.00138
"замуж"	1	0.000585582947824559	0.00398
"занавес"	1	0.000585582947824559	0.00159
"занавесь"	1	0.000585582947824559	0.00016
"занимательный"	1	0.000585582947824559	0.00035
"занимать"	6	0.00351349768694736	0.01127
"заниматься"	8	0.00468466358259647	0.02408
"заново"	2	0.00117116589564912	0.00249
"заныть"	1	0.000585582947824559	0.00041
"занятие"	2	0.00117116589564912	0.00921
"занятый"	1	0.000585582947824559	0.00301
"запас"	1	0.000585582947824559	0.00678
"запах"	2	0.00117116589564912	0.00941
"запечатлевать"	1	0.000585582947824559	0.00006
"запечатлеваться"	1	0.000585582947824559	0.00004
"записывать"	11	0.00644141242607015	0.00286
"записываться"	1	0.000585582947824559	0.00052
"запись"	21	0.0122972419043157	0.0071
"заповедь"	1	0.000585582947824559	0.00152
"запоминать"	3	0.00175674884347368	0.00097
"запоминаться"	1	0.000585582947824559	0.00063
"запрещать"	2	0.00117116589564912	0.00183
"запротестовать"	1	0.000585582947824559	0.00029
"запускать"	1	0.000585582947824559	0.00079
"запутанный"	2	0.00117116589564912	0.00055
"запылать"	1	0.000585582947824559	0.00014
"запыхаться"	1	0.000585582947824559	0.00048
"заранее"	9	0.00527024653042103	0.0063
"засилье"	1	0.000585582947824559	0.00021
"засовывать"	1	0.000585582947824559	0.00038
"заставлять"	1	0.000585582947824559	0.0061
"застенчивость"	1	0.000585582947824559	0.0002
"застучать"	1	0.000585582947824559	0.00055
"затащить"	1	0.000585582947824559	0.00048
"затем"	4	0.00234233179129824	0.02413
"зато"	3	0.00175674884347368	0.01349
"затрачивать"	1	0.000585582947824559	0.00019
"затруднение"	2	0.00117116589564912	0.00082
"затруднять"	1	0.000585582947824559	0.00061
"заученный"	1	0.000585582947824559	0.00012
"зафиксировать"	3	0.00175674884347368	0.00206
"захватывать"	4	0.00234233179129824	0.00123
"захныкать"	1	0.000585582947824559	0.00012
"заходить"	3	0.00175674884347368	0.00596
"зацепка"	1	0.000585582947824559	0.00019
"зачем"	4	0.00234233179129824	0.02477
"зачинать"	2	0.00117116589564912	0.00006
"зашагать"	1	0.000585582947824559	0.00084
"защитный"	1	0.000585582947824559	0.00205
"заявлять"	1	0.000585582947824559	0.0031
"зверь"	2	0.00117116589564912	0.00491
"звонок"	6	0.00351349768694736	0.00765
"звук"	18	0.0105404930608421	0.01124
"звуковой"	6	0.00351349768694736	0.00113
"звучание"	1	0.000585582947824559	0.00106
"звучать"	6	0.00351349768694736	0.00841
"здесь"	15	0.00878374421736839	0.07968
"зеленый"	1	0.000585582947824559	0.01244
"земля"	5	0.0029279147391228	0.04944
"земной"	5	0.0029279147391228	0.00583
"зеркало"	35	0.0204954031738596	0.00705
"злополучный"	1	0.000585582947824559	0.00065
"знак"	12	0.00702699537389471	0.0108
"знаковый"	1	0.000585582947824559	0.00058
"знакомый"	5	0.0029279147391228	0.02047
"знаменитый"	2	0.00117116589564912	0.01294
"знание"	8	0.00468466358259647	0.01464
"знать"	55	0.0322070621303508	0.17176
"значение"	13	0.00761257832171927	0.02051
"значимый"	1	0.000585582947824559	0.00218
"значит"	8	0.00468466358259647	0.02761
"значительно"	4	0.00234233179129824	0.0073
"значительный"	2	0.00117116589564912	0.01139
"значить"	1	0.000585582947824559	0.0134
"значиться"	1	0.000585582947824559	0.0012
"зов"	1	0.000585582947824559	0.00077
"зона"	2	0.00117116589564912	0.01164
"зрение"	4	0.00234233179129824	0.01402
"зритель"	1	0.000585582947824559	0.00917
"и"	477	0.279323066112315	3.58018
"ибо"	1	0.000585582947824559	0.013
"игнорировать"	3	0.00175674884347368	0.00122
"игра"	8	0.00468466358259647	0.0199
"играть"	1	0.000585582947824559	0.03191
"игровой"	1	0.000585582947824559	0.00128
"игрушка"	2	0.00117116589564912	0.00309
"идеальный"	1	0.000585582947824559	0.00386
"идентифицировать"	1	0.000585582947824559	0.00058
"идентичный"	1	0.000585582947824559	0.00054
"идея"	14	0.00819816126954383	0.02508
"идиотка"	1	0.000585582947824559	0.00038
"идти"	7	0.00409908063477192	0.09571
"из"	85	0.0497745505650875	0.43141
"избегать"	1	0.000585582947824559	0.00219
"избранный"	1	0.000585582947824559	0.00123
"избыточный"	1	0.000585582947824559	0.00095
"известно"	6	0.00351349768694736	0.0143
"известный"	1	0.000585582947824559	0.02811
"извинять"	1	0.000585582947824559	0.00016
"извлекать"	2	0.00117116589564912	0.001
"извлечение"	1	0.000585582947824559	0.00081
"изгиб"	1	0.000585582947824559	0.00085
"изгибаться"	1	0.000585582947824559	0.00032
"издавать"	3	0.00175674884347368	0.00176
"издание"	1	0.000585582947824559	0.00689
"излагать"	1	0.000585582947824559	0.0011
"изложение"	1	0.000585582947824559	0.0013
"излучать"	1	0.000585582947824559	0.0007
"изменение"	4	0.00234233179129824	0.01798
"изменять"	4	0.00234233179129824	0.00221
"изменяться"	1	0.000585582947824559	0.00167
"измерение"	1	0.000585582947824559	0.00381
"изначально"	1	0.000585582947824559	0.00192
"изначальный"	1	0.000585582947824559	0.00071
"изо"	3	0.00175674884347368	0.00349
"изображать"	5	0.0029279147391228	0.00342
"изображаться"	2	0.00117116589564912	0.00035
"изображение"	8	0.00468466358259647	0.00527
"изогнутый"	1	0.000585582947824559	0.00066
"изолировать"	1	0.000585582947824559	0.00085
"изрядный"	2	0.00117116589564912	0.00061
"изумительно"	3	0.00175674884347368	0.00026
"изумительный"	1	0.000585582947824559	0.00085
"изумление"	3	0.00175674884347368	0.00171
"изумлять"	2	0.00117116589564912	0.00014
"изумляться"	2	0.00117116589564912	0.00034
"изучать"	4	0.00234233179129824	0.0057
"изучение"	11	0.00644141242607015	0.0075
"изъясняться"	1	0.000585582947824559	0.00026
"изымать"	1	0.000585582947824559	0.00029
"изысканный"	1	0.000585582947824559	0.00122
"изящно"	1	0.000585582947824559	0.0005
"или"	47	0.0275223985477543	0.2345
"иллюзия"	2	0.00117116589564912	0.00243
"именно"	14	0.00819816126954383	0.05523
"именовать"	1	0.000585582947824559	0.00185
"иметь"	30	0.0175674884347368	0.09067
"иметься"	1	0.000585582947824559	0.01284
"имитировать"	1	0.000585582947824559	0.00074
"импортный"	1	0.000585582947824559	0.00174
"импровизация"	1	0.000585582947824559	0.00065
"имя"	4	0.00234233179129824	0.04017
"иначе"	6	0.00351349768694736	0.01704
"индивидуальность"	1	0.000585582947824559	0.00111
"индивидуальный"	4	0.00234233179129824	0.00614
"инертный"	1	0.000585582947824559	0.00027
"инициатива"	1	0.000585582947824559	0.00586
"иногда"	2	0.00117116589564912	0.02498
"иной"	13	0.00761257832171927	0.03483
"инопланетный"	5	0.0029279147391228	0.00015
"инопланетянин"	1	0.000585582947824559	0.0004
"инстинкт"	1	0.000585582947824559	0.00199
"инструктаж"	1	0.000585582947824559	0.00032
"инструкция"	3	0.00175674884347368	0.0033
"инструмент"	1	0.000585582947824559	0.00721
"интеграл"	1	0.000585582947824559	0.00019
"интегральный"	1	0.000585582947824559	0.00061
"интегрировать"	2	0.00117116589564912	0.00118
"интерактивный"	1	0.000585582947824559	0.00034
"интервал"	1	0.000585582947824559	0.00167
"интерес"	2	0.00117116589564912	0.02606
"интересно"	3	0.00175674884347368	0.00964
"интересный"	9	0.00527024653042103	0.01719
"интересовать"	1	0.000585582947824559	0.0057
"интересоваться"	2	0.00117116589564912	0.00408
"интерпретация"	9	0.00527024653042103	0.00198
"интерпретировать"	2	0.00117116589564912	0.00044
"интриговать"	1	0.000585582947824559	0.00022
"интуитивный"	2	0.00117116589564912	0.00039
"инфантильный"	1	0.000585582947824559	0.00022
"информант"	7	0.00409908063477192	0.00004
"информативный"	1	0.000585582947824559	0.00023
"информация"	18	0.0105404930608421	0.02692
"информировать"	1	0.000585582947824559	0.00095
"искаженный"	1	0.000585582947824559	0.00043
"исключать"	2	0.00117116589564912	0.00256
"исключительно"	3	0.00175674884347368	0.00594
"искра"	1	0.000585582947824559	0.00179
"искусно"	2	0.00117116589564912	0.00051
"искусство"	1	0.000585582947824559	0.02026
"исполнять"	5	0.0029279147391228	0.00445
"исполняться"	1	0.000585582947824559	0.00117
"использовать"	16	0.00936932716519295	0.02496
"использоваться"	1	0.000585582947824559	0.0079
"исправно"	1	0.000585582947824559	0.00074
"испускать"	1	0.000585582947824559	0.00021
"испытывать"	1	0.000585582947824559	0.00766
"исследование"	1	0.000585582947824559	0.02005
"исследовать"	1	0.000585582947824559	0.00386
"истинный"	8	0.00468466358259647	0.00618
"исторический"	2	0.00117116589564912	0.01304
"история"	10	0.00585582947824559	0.04439
"источник"	2	0.00117116589564912	0.01237
"исходить"	1	0.000585582947824559	0.0069
"исчезать"	1	0.000585582947824559	0.00414
"исчисление"	5	0.0029279147391228	0.00071
"итак"	1	0.000585582947824559	0.0063
"итог"	2	0.00117116589564912	0.01215
"к"	88	0.0515312994085612	0.5389
"ка"	5	0.0029279147391228	0.00056
"кабинет"	12	0.00702699537389471	0.01485
"кавалер"	1	0.000585582947824559	0.0012
"кадр"	1	0.000585582947824559	0.00645
"каждый"	19	0.0111260760086666	0.08759
"кажется"	6	0.00351349768694736	0.01432
"казаться"	8	0.00468466358259647	0.04482
"как"	138	0.0808104467997892	0.66267
"каков"	1	0.000585582947824559	0.00498
"каково"	2	0.00117116589564912	0.0002
"каковой"	2	0.00117116589564912	0.00081
"какой"	45	0.0263512326521052	0.10917
"каление"	1	0.000585582947824559	0.00006
"каллиграфический"	2	0.00117116589564912	0.00008
"каменный"	2	0.00117116589564912	0.00555
"камень"	1	0.000585582947824559	0.01319
"камера"	1	0.000585582947824559	0.00679
"канал"	1	0.000585582947824559	0.00715
"капитан"	1	0.000585582947824559	0.0119
"капля"	1	0.000585582947824559	0.00447
"капризно"	1	0.000585582947824559	0.00019
"капуста"	1	0.000585582947824559	0.00217
"карабкаться"	1	0.000585582947824559	0.00056
"каракуля"	1	0.000585582947824559	0.00014
"карандаш"	1	0.000585582947824559	0.00466
"карга"	1	0.000585582947824559	0.0001
"карниз"	1	0.000585582947824559	0.00059
"карта"	3	0.00175674884347368	0.0103
"картинка"	6	0.00351349768694736	0.00363
"картинно"	3	0.00175674884347368	0.00024
"карточка"	1	0.000585582947824559	0.00367
"карьера"	2	0.00117116589564912	0.0043
"касательно"	1	0.000585582947824559	0.00017
"касаться"	2	0.00117116589564912	0.01547
"кассета"	1	0.000585582947824559	0.00163
"категория"	2	0.00117116589564912	0.00692
"каузальный"	6	0.00351349768694736	0.00005
"кафель"	1	0.000585582947824559	0.00027
"кафетерий"	1	0.000585582947824559	0.00006
"качалка"	1	0.000585582947824559	0.00012
"качество"	5	0.0029279147391228	0.03317
"каша"	3	0.00175674884347368	0.00271
"кашель"	1	0.000585582947824559	0.00088
"квартал"	1	0.000585582947824559	0.00331
"кварц"	1	0.000585582947824559	0.00028
"кенгуру"	2	0.00117116589564912	0.00021
"кивнуть"	11	0.00644141242607015	0.00884
"кинетический"	2	0.00117116589564912	0.00026
"кислород"	2	0.00117116589564912	0.00211
"китайский"	1	0.000585582947824559	0.00584
"клавиатура"	1	0.000585582947824559	0.00048
"кладовка"	1	0.000585582947824559	0.0004
"клаксон"	1	0.000585582947824559	0.00008
"класс"	2	0.00117116589564912	0.01858
"классический"	2	0.00117116589564912	0.00582
"клевый"	4	0.00234233179129824	0.00017
"клеточка"	1	0.000585582947824559	0.00055
"кличка"	1	0.000585582947824559	0.00155
"клон"	1	0.000585582947824559	0.00047
"клуб"	1	0.000585582947824559	0.0103
"клубочек"	1	0.000585582947824559	0.00012
"клятва"	1	0.000585582947824559	0.00119
"книга"	14	0.00819816126954383	0.04139
"кнопка"	1	0.000585582947824559	0.0033
"ко"	6	0.00351349768694736	0.02397
"кобыла"	1	0.000585582947824559	0.00058
"ковер"	1	0.000585582947824559	0.00295
"когда"	56	0.0327926450781753	0.20341
"кодировать"	2	0.00117116589564912	0.00028
"кодировка"	1	0.000585582947824559	0.00012
"кожа"	3	0.00175674884347368	0.01095
"кой"	4	0.00234233179129824	0.00406
"кокетливый"	1	0.000585582947824559	0.00027
"кокос"	1	0.000585582947824559	0.0001
"коленка"	1	0.000585582947824559	0.00126
"колено"	1	0.000585582947824559	0.01028
"количество"	1	0.000585582947824559	0.02067
"коллега"	2	0.00117116589564912	0.00806
"колледж"	2	0.00117116589564912	0.00122
"коллекция"	1	0.000585582947824559	0.00379
"колобок"	4	0.00234233179129824	0.00024
"колонка"	2	0.00117116589564912	0.00109
"колыбель"	1	0.000585582947824559	0.00045
"колыбелька"	1	0.000585582947824559	0.00004
"кольцевой"	1	0.000585582947824559	0.00068
"кольцо"	1	0.000585582947824559	0.00595
"команда"	3	0.00175674884347368	0.01742
"комбинация"	1	0.000585582947824559	0.00173
"комбинирование"	1	0.000585582947824559	0.00006
"комический"	1	0.000585582947824559	0.00062
"комментарий"	1	0.000585582947824559	0.0032
"коммуникатор"	2	0.00117116589564912	0.00005
"коммуникационный"	1	0.000585582947824559	0.00022
"коммуникация"	3	0.00175674884347368	0.00165
"комната"	12	0.00702699537389471	0.03107
"компания"	2	0.00117116589564912	0.03927
"компаньон"	1	0.000585582947824559	0.0004
"компенсировать"	1	0.000585582947824559	0.00122
"компонент"	1	0.000585582947824559	0.00436
"компоновать"	1	0.000585582947824559	0.00004
"компоновка"	1	0.000585582947824559	0.00026
"компьютер"	10	0.00585582947824559	0.00632
"компьютерный"	1	0.000585582947824559	0.00335
"конгломерат"	2	0.00117116589564912	0.00014
"кондиционер"	2	0.00117116589564912	0.00082
"конец"	17	0.00995491011301751	0.06347
"конечно"	12	0.00702699537389471	0.06681
"конечность"	8	0.00468466358259647	0.00086
"конечный"	3	0.00175674884347368	0.00562
"конкретный"	4	0.00234233179129824	0.01181
"констатировать"	1	0.000585582947824559	0.00169
"конструировать"	1	0.000585582947824559	0.00031
"конструкция"	3	0.00175674884347368	0.00576
"консультация"	1	0.000585582947824559	0.00217
"консультироваться"	2	0.00117116589564912	0.00017
"контакт"	2	0.00117116589564912	0.00563
"контекст"	9	0.00527024653042103	0.00287
"контракт"	1	0.000585582947824559	0.00493
"конференция"	1	0.000585582947824559	0.00579
"концепт"	1	0.000585582947824559	0.00025
"концепция"	1	0.000585582947824559	0.00719
"кончать"	1	0.000585582947824559	0.00226
"кончаться"	1	0.000585582947824559	0.00295
"координата"	1	0.000585582947824559	0.00152
"координировать"	1	0.000585582947824559	0.00051
"копировать"	1	0.000585582947824559	0.0005
"копия"	2	0.00117116589564912	0.00337
"корабль"	4	0.00234233179129824	0.01125
"корень"	2	0.00117116589564912	0.00637
"корзинка"	1	0.000585582947824559	0.00054
"коридор"	1	0.000585582947824559	0.01108
"коричневатый"	1	0.000585582947824559	0.00017
"коробка"	1	0.000585582947824559	0.0049
"короткий"	2	0.00117116589564912	0.01756
"корпеть"	1	0.000585582947824559	0.00011
"корпус"	1	0.000585582947824559	0.00621
"корректировать"	1	0.000585582947824559	0.00047
"корректно"	1	0.000585582947824559	0.0003
"косой"	1	0.000585582947824559	0.00137
"костный"	1	0.000585582947824559	0.00046
"косяк"	1	0.000585582947824559	0.00096
"который"	78	0.0456754699303156	0.4209
"кошмарный"	1	0.000585582947824559	0.00055
"коэффициент"	2	0.00117116589564912	0.00319
"край"	1	0.000585582947824559	0.0194
"крайний"	3	0.00175674884347368	0.01013
"красивый"	2	0.00117116589564912	0.01772
"краска"	1	0.000585582947824559	0.00571
"красный"	1	0.000585582947824559	0.02405
"красота"	1	0.000585582947824559	0.00947
"краткий"	2	0.00117116589564912	0.00268
"кредитный"	2	0.00117116589564912	0.00295
"крем"	1	0.000585582947824559	0.00245
"крепко"	3	0.00175674884347368	0.00502
"кресло"	4	0.00234233179129824	0.00936
"крест"	1	0.000585582947824559	0.00564
"кривизна"	2	0.00117116589564912	0.00018
"критерий"	1	0.000585582947824559	0.00471
"критический"	1	0.000585582947824559	0.00309
"кричать"	1	0.000585582947824559	0.01473
"кровать"	1	0.000585582947824559	0.00884
"кролик"	3	0.00175674884347368	0.00119
"кроме"	2	0.00117116589564912	0.0345
"кроссовок"	1	0.000585582947824559	0.00028
"крошечный"	3	0.00175674884347368	0.00177
"крошить"	1	0.000585582947824559	0.00018
"круг"	3	0.00175674884347368	0.01574
"круглый"	2	0.00117116589564912	0.00719
"кружевной"	1	0.000585582947824559	0.00059
"кружиться"	1	0.000585582947824559	0.00164
"крупный"	4	0.00234233179129824	0.02173
"крутой"	1	0.000585582947824559	0.00434
"крыльцо"	1	0.000585582947824559	0.00358
"крючковатый"	1	0.000585582947824559	0.00009
"кстати"	2	0.00117116589564912	0.01903
"кто"	15	0.00878374421736839	0.13748
"кувалда"	1	0.000585582947824559	0.00022
"куда"	7	0.00409908063477192	0.03554
"культура"	2	0.00117116589564912	0.02302
"купить"	2	0.00117116589564912	0.01927
"курс"	2	0.00117116589564912	0.01345
"кусок"	5	0.0029279147391228	0.00768
"кусочек"	3	0.00175674884347368	0.00357
"кухонный"	2	0.00117116589564912	0.00146
"куча"	3	0.00175674884347368	0.00404
"кучка"	1	0.000585582947824559	0.00103
"кушанье"	1	0.000585582947824559	0.00019
"лабиринт"	1	0.000585582947824559	0.00093
"лаборатория"	1	0.000585582947824559	0.00522
"лагерь"	2	0.00117116589564912	0.00886
"ладно"	6	0.00351349768694736	0.01326
"лампа"	1	0.000585582947824559	0.0034
"латынь"	1	0.000585582947824559	0.00046
"левый"	1	0.000585582947824559	0.01178
"легкий"	2	0.00117116589564912	0.02021
"легко"	5	0.0029279147391228	0.01579
"легкость"	1	0.000585582947824559	0.00212
"леди"	1	0.000585582947824559	0.00103
"лежать"	6	0.00351349768694736	0.03181
"лекция"	4	0.00234233179129824	0.00392
"ленивый"	1	0.000585582947824559	0.00135
"лестница"	1	0.000585582947824559	0.00831
"летний"	1	0.000585582947824559	0.00932
"лето"	2	0.00117116589564912	0.0135
"ли"	25	0.014639573695614	0.10886
"либо"	17	0.00995491011301751	0.01957
"лигатура"	3	0.00175674884347368	0.00005
"ликвидация"	1	0.000585582947824559	0.00276
"лимон"	1	0.000585582947824559	0.00117
"лингвист"	11	0.00644141242607015	0.00036
"лингвистика"	1	0.000585582947824559	0.00038
"лингвистический"	6	0.00351349768694736	0.00063
"линейно"	1	0.000585582947824559	0.00006
"линейный"	2	0.00117116589564912	0.00155
"линия"	7	0.00409908063477192	0.01437
"лист"	1	0.000585582947824559	0.01276
